Protein.ID	Control_1.Intensity	Control_2.Intensity	Control_3.Intensity	Control_4.Intensity	Control_5.Intensity	Control_6.Intensity	Symbiosome_1.Intensity	Symbiosome_2.Intensity	Symbiosome_3.Intensity	Symbiosome_4.Intensity	Symbiosome_5.Intensity	Symbiosome_6.Intensity
AIPGENE12999	1105467600	744889600	947894100	932781400	961881800	681813060	33839400	44443120	191456000	NA	NA	6773434
AIPGENE13002	21254502	14367177	10588351	4457306	16969984	NA	NA	NA	9092047	NA	NA	NA
AIPGENE13012	133193730	123954510	148719780	107376080	155604400	149010900	23920992	NA	36829612	11528606	11080338	14373808
AIPGENE1302	NA	4860103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE13025	32132372	16204502	30769936	43659296	40850296	NA	NA	NA	NA	NA	NA	NA
AIPGENE13027	20075560	2886618	7349662	6925075.5	13617000	4596371.5	NA	NA	NA	NA	NA	NA
AIPGENE13029	310025200	264659400	300270900	341146750	333634980	152125970	12567815	26425570	94997896	19434984	22050864	16442185
AIPGENE1303	78633640	78807890	91153510	58221636	72312960	23473778	NA	NA	NA	NA	NA	NA
AIPGENE13030	23499090	29745706	37440252	32731336	23918320	12771149	5770569	8427908	21224202	NA	NA	NA
AIPGENE13045	8050454.5	NA	4835334.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE13055	30580498	32745712	55251500	37844190	46591384	36779630	NA	15977106	NA	NA	NA	NA
AIPGENE13133	NA	NA	NA	9597229	6653829.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE13141	NA	NA	NA	NA	NA	NA	NA	NA	17107184	NA	NA	NA
AIPGENE13159	NA	16213026	6238089.5	11079058	NA	NA	14837669	11426923	26455362	NA	NA	NA
AIPGENE1317	4469075	5673681	3584676.5	16803824	24812268	NA	NA	NA	NA	NA	NA	NA
AIPGENE13201	11568271000	15024487000	13552387000	11495680000	9426136000	10490577000	43481224	20457212	93536560	7699181.5	4549591.5	NA
AIPGENE13208	511896060	423746780	470661100	504994020	474995100	494951700	7977054	28635968	74314890	NA	2816660.2	NA
