GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0030891	VCB complex	5	1	0.29	0.25810
GO:0030877	beta-catenin destruction complex	5	1	0.29	0.25810
GO:0045254	pyruvate dehydrogenase complex	5	1	0.29	0.25810
GO:0032982	myosin filament	5	1	0.29	0.25810
GO:0005954	calcium- and calmodulin-dependent protein kinase complex	5	1	0.29	0.25810
GO:0030479	actin cortical patch	5	1	0.29	0.25810
GO:0032433	filopodium tip	5	1	0.29	0.25810
GO:0046581	intercellular canaliculus	5	1	0.29	0.25810
GO:0036057	slit diaphragm	5	1	0.29	0.25810
GO:0042587	glycogen granule	5	1	0.29	0.25810
GO:0032839	dendrite cytoplasm	17	2	0.99	0.25851
GO:0030175	filopodium	58	8	3.36	0.26110
GO:0016323	basolateral plasma membrane	136	10	7.88	0.26407
GO:0030863	cortical cytoskeleton	56	8	3.25	0.27903
GO:0005641	nuclear envelope lumen	18	2	1.04	0.28049
GO:0016459	myosin complex	59	7	3.42	0.28148
GO:0032420	stereocilium	58	5	3.36	0.28892
GO:0005746	mitochondrial respirasome	36	10	2.09	0.29929
GO:0034715	pICln-Sm protein complex	6	1	0.35	0.30110
GO:0070937	CRD-mediated mRNA stability complex	6	1	0.35	0.30110
GO:0035183	female germline ring canal inner rim	6	1	0.35	0.30110
GO:0030122	AP-2 adaptor complex	6	1	0.35	0.30110
GO:0097386	glial cell projection	6	1	0.35	0.30110
GO:0009331	glycerol-3-phosphate dehydrogenase complex	6	1	0.35	0.30110
GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	6	1	0.35	0.30110
GO:0005851	eukaryotic translation initiation factor 2B complex	6	1	0.35	0.30110
GO:0031475	myosin V complex	6	1	0.35	0.30110
GO:0031476	myosin VI complex	6	1	0.35	0.30110
GO:0042599	lamellar body	6	1	0.35	0.30110
GO:0033093	Weibel-Palade body	6	1	0.35	0.30110
GO:0016581	NuRD complex	6	1	0.35	0.30110
GO:0016589	NURF complex	6	1	0.35	0.30110
GO:0043034	costamere	19	2	1.1	0.30241
GO:0016328	lateral plasma membrane	19	2	1.1	0.30241
GO:0005884	actin filament	63	7	3.65	0.31373
GO:0044224	juxtaparanode region of axon	20	2	1.16	0.32421
GO:0005868	cytoplasmic dynein complex	50	4	2.9	0.32904
GO:0000502	proteasome complex	50	19	2.9	0.33735
GO:0044306	neuron projection terminus	73	7	4.23	0.34102
GO:0030669	clathrin-coated endocytic vesicle membrane	15	3	0.87	0.34120
GO:0071547	piP-body	7	1	0.41	0.34162
GO:0044615	nuclear pore nuclear basket	7	1	0.41	0.34162
GO:0005640	nuclear outer membrane	7	1	0.41	0.34162
GO:0031232	extrinsic component of external side of plasma membrane	7	1	0.41	0.34162
GO:0072357	PTW/PP1 phosphatase complex	21	2	1.22	0.34583
