"Protein.ID","Control.Symbiosome_PValue","Control.Symbiosome_AdjPVal","Control.Symbiosome_log2FoldChange","featureAvg","CycLoess_Con1","CycLoess_Con2","CycLoess_Con3","CycLoess_Con4","CycLoess_Con5","CycLoess_Con6","CycLoess_Sym1","CycLoess_Sym2","CycLoess_Sym3","CycLoess_Sym4","CycLoess_Sym5","CycLoess_Sym6"
"AIPGENE5550",0.6161507024618,0.678195624433215,0.371503023437789,23.8815990093901,22.7364213219406,24.4467376134832,24.1996508351433,24.803747382776,24.1665220449031,23.2549460210409,NA,23.5631678464434,NA,NA,NA,NA
"AIPGENE5564",0.000375311176280422,0.00111574408514134,4.55218779018512,27.4860488904162,28.8372780390214,29.0139908975466,29.1314324557978,29.0531365285751,29.0022221502584,28.982608851668,25.1356201740098,21.149096586143,27.0690543307255,NA,NA,NA
"AIPGENE5568",NA,NA,NA,NA,25.2641335583644,25.7670747890068,25.869871651457,25.7139509729127,25.7298333526789,25.5463042166523,NA,NA,NA,NA,NA,NA
"AIPGENE5577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8102701397919,NA
"AIPGENE5607",NA,NA,NA,NA,24.0809127837988,24.6874301064098,23.9493178692769,24.8769433174721,24.4009383807766,25.1905729353137,NA,NA,NA,NA,NA,NA
"AIPGENE5627",NA,NA,NA,NA,NA,NA,NA,22.2381474269141,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5629",NA,NA,NA,NA,25.1920402640637,25.1366820263891,25.3150196708509,25.9477624738177,25.5067397726212,25.1289971875649,NA,NA,NA,NA,NA,NA
"AIPGENE5632",0.803998260741685,0.839788326402683,-0.188089963985,22.6457425610882,22.5516975790957,NA,NA,NA,NA,NA,NA,NA,22.7397875430807,NA,NA,NA
"AIPGENE5635",0.135614844642235,0.180728099249388,1.53232228432276,24.2437200749498,25.1589820614809,22.9643044927046,25.3120012189827,24.5934660319995,25.5067745143534,23.2402112310256,22.9303009741017,NA,NA,NA,NA,NA
"AIPGENE5636",NA,NA,NA,NA,24.9408810779317,24.1739361301159,24.7090640621682,24.3349376492912,22.8971785978031,24.4556865575962,NA,NA,NA,NA,NA,NA
"AIPGENE5638",NA,NA,NA,NA,NA,23.1173947507039,NA,23.1057036796942,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5639",0.025552191270456,0.0436046484797132,1.26268630869288,26.3145446372749,26.9919426351635,26.8109700473724,26.1570453262259,27.2002927655292,27.0404938488139,27.4745821266233,26.2651316165228,26.1798290401019,27.0817624146085,25.698616755367,23.1287089427682,25.7451601282026
"AIPGENE5649",NA,NA,NA,NA,23.3744454735981,23.1588498738016,22.8699575375789,24.1502859230926,24.0935578253097,22.0933661487702,NA,NA,NA,NA,NA,NA
"AIPGENE5651",0.427166319342959,0.492365389137411,-0.327149774289222,23.1263689635456,NA,NA,22.6485321245039,23.2116260734402,NA,NA,23.1037924075691,23.2274294323897,23.440464779825,NA,NA,NA
"AIPGENE5652",0.363992189375155,0.42476530802749,0.698098913461379,23.8108684787342,23.5650135833528,23.4059327088357,24.1590809834061,25.4193910250408,23.2368229987343,23.6773400702881,NA,NA,23.2124979814816,NA,NA,NA
"AIPGENE5654",0.344921694251197,0.405390971597561,0.301665819638245,27.0718144865365,27.0417277137112,26.8861795465535,26.9912674945379,27.5846559004531,26.9587792324423,27.8732744904355,27.0749553507576,27.0860449267561,27.8112163390665,26.9927601895924,25.7744931822854,26.786419471846
"AIPGENE5656",0.079214041300494,0.112318135807212,-0.582263318891552,23.7877056779684,23.4348193168181,23.6509550407014,NA,NA,23.8931469776536,23.0073747389172,23.7287272724678,24.369851271613,24.3334221590553,NA,23.8833486465204,NA
"AIPGENE5658",4.37204063333815e-10,9.91909283841387e-09,-3.38371003095526,24.8518352011584,23.6166048968633,22.5699162660162,22.9135574033268,23.2426118741724,23.3980867062264,23.2191039674795,26.5843334051753,26.5003739575175,26.9353803965969,25.9866236144566,26.5450633452505,26.7103665808194
"AIPGENE5660",0.000959800037062342,0.00245365223482474,1.09932270114843,24.7859561541852,25.4624802172521,25.3240316856878,24.7721774540161,25.5453154987444,25.319636126744,25.2902487639809,24.0326474934645,24.0176472892093,24.9952750663543,NA,23.6403445110203,24.2457135895639
"AIPGENE5664",NA,NA,NA,NA,23.1560685920895,21.8170301410698,NA,21.6758017067412,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE569",NA,NA,NA,NA,24.6545478010234,25.64624278604,24.222415708833,23.818902156051,24.44379097596,24.2032839148035,NA,NA,NA,NA,NA,NA
"AIPGENE5739",NA,NA,NA,NA,23.2621157029932,23.7932603332855,24.033676719533,24.2860654085103,23.4841201920711,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5766",7.81787505041353e-08,6.84845854416225e-07,-2.76533031822425,26.2825921318869,24.6532962573892,24.7103068406359,24.9616671159113,24.6341447335217,24.9897978149906,25.4503490742001,28.1475009639158,27.4294867775968,28.5591738583085,26.9635942107664,27.6670384444825,27.2247494909243
"AIPGENE5781",NA,NA,NA,NA,24.9077066074121,25.9319048583842,25.0601296990952,25.4182836857734,26.0550822942524,26.427841091977,NA,NA,NA,NA,NA,NA
"AIPGENE5813",NA,NA,NA,NA,23.8367543551356,NA,21.4174862975834,23.6870676860556,20.2205283016154,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5814",0.000808443112819796,0.00211612400447253,0.973740626624267,29.1576182807614,29.5659022534422,29.6455572962481,29.4345130733243,29.715175968787,29.7878380321323,29.7179449405071,28.7391409809749,29.0523016514231,28.8757693239551,28.9156868621325,28.6879273810227,27.7536616051871
"AIPGENE5818",NA,NA,NA,NA,25.476698622602,25.3552316805235,25.2940649611997,24.8050857509266,25.9313054045933,26.019078731669,NA,NA,NA,NA,NA,NA
"AIPGENE5836",NA,NA,NA,NA,NA,NA,24.5442828047048,22.3947787941317,24.4603784995885,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5842",6.25056788623602e-11,2.73774873417138e-09,-5.17530012566521,25.9744329513832,23.2438133136321,22.4328184795668,23.6706983070124,24.0594696149428,23.1198731420634,23.7940244740859,28.1782106980388,28.3704195035084,27.9832354400183,29.0808697103645,28.5128968094967,29.2468659238679
"AIPGENE5851",NA,NA,NA,NA,23.9935886708442,24.2929704968708,23.4125844532956,25.1751821175152,24.5308999531314,24.7115443594652,NA,NA,NA,NA,NA,NA
"AIPGENE5852",NA,NA,NA,NA,21.4479059783837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5858",NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3574729190384,NA,NA,NA,NA,NA,NA
"AIPGENE5859",NA,NA,NA,NA,NA,NA,21.9987314961562,22.4005188563807,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5904",NA,NA,NA,NA,22.6297126914149,23.3717120994218,23.7268114317931,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5906",NA,NA,NA,NA,NA,NA,NA,23.4288991018611,23.768035635842,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5919",NA,NA,NA,NA,24.9718735503079,24.4079747554027,24.668881035951,23.317398628472,24.9176551307655,22.9423665204521,NA,NA,NA,NA,NA,NA
"AIPGENE5921",NA,NA,NA,NA,26.496509134008,25.6818561287508,26.0215774444043,27.308780798455,26.2913406211873,25.6913594299833,NA,NA,NA,NA,NA,NA
"AIPGENE5935",NA,NA,NA,NA,23.7520365390259,NA,NA,23.4861082979227,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5949",NA,NA,NA,NA,22.9858227379284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE596",0.829730631767711,0.857629928851757,0.0588038649973015,24.0583602070414,24.4718168035589,23.2162683858169,23.881892769742,24.0536152265321,24.4336593673496,24.469320284241,24.1723325275527,23.7310409803462,24.1929875948148,24.5895956600685,24.0253848772269,23.4624080072476
"AIPGENE5974",NA,NA,NA,NA,22.1930578966881,22.3552279851078,22.9890755267323,23.5147513443858,22.6247592829516,22.5961354203618,NA,NA,NA,NA,NA,NA
"AIPGENE5975",NA,NA,NA,NA,25.3701210529792,26.0058334617799,24.9754625655499,25.1435511403359,25.4860973538701,26.106632174613,NA,NA,NA,NA,NA,NA
"AIPGENE5976",NA,NA,NA,NA,NA,22.3179995548458,NA,23.1433947939485,22.795159038928,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5985",NA,NA,NA,NA,23.0570682910731,21.2832766072739,23.157549370372,23.786522216923,24.0488659994866,NA,NA,NA,NA,NA,NA,NA
"AIPGENE5989",0.00773298986742585,0.0152569800087051,0.885593698999042,25.8623611405961,26.4443930951515,25.4636890831616,26.345258749914,26.1251015385553,26.8839237770227,26.3270561424961,25.5276960642832,25.1866338727721,26.0215021924521,25.2675567050506,NA,24.8931613256978
"AIPGENE600",NA,NA,NA,NA,24.7159357083252,24.2729336399632,NA,24.2206242108375,23.8895360981106,24.4517089364634,NA,NA,NA,NA,NA,NA
"AIPGENE6010",0.267674389843705,0.325068528885978,-0.702253231841507,22.2497611373838,NA,NA,NA,22.1575333482632,21.8738201052768,NA,NA,22.7179299586115,NA,NA,NA,NA
"AIPGENE603",NA,NA,NA,NA,24.4728529140998,23.6462454539074,24.0592506391043,24.1135964785518,23.7670645571322,23.0898848126373,NA,NA,NA,NA,NA,NA
"AIPGENE6048",NA,NA,NA,NA,23.9582269830559,23.5692831377494,21.5624710749525,24.4936289024137,24.2591526374622,24.8095253793767,NA,NA,NA,NA,NA,NA
"AIPGENE6086",NA,NA,NA,NA,NA,NA,22.2233675771671,21.4011112536605,23.0871210714059,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6089",1.20781981873558e-07,9.7967607519664e-07,-2.41695054959072,25.6368757329309,24.0162790740788,23.959046181816,24.8771035733708,24.7541796063066,24.6486690890286,24.3151252242124,27.5244420496605,26.7252129826762,26.5951819289655,26.303645479868,26.8674786841637,27.0561449210236
"AIPGENE6132",0.0723697475812417,0.104269570528236,0.467880657947248,24.419874330518,24.9902456323671,24.7652512916231,24.4728985340427,24.3735524079567,24.3244732730565,24.7157384231355,NA,24.0974901200919,23.7851941465697,24.2566886280652,NA,24.417210848272
"AIPGENE6136",0.000169639224738238,0.000565751120066102,2.69346660506129,26.9801476999016,28.1249269703546,28.3654175904425,28.4782210773989,28.3346395908979,28.242592189898,28.4154885956015,27.5526941291737,24.9502717250667,26.8051676374733,26.4319034746147,24.1514901101035,23.9089593077937
"AIPGENE6145",NA,NA,NA,NA,23.7658327640424,22.0535118406853,NA,23.4554934185924,23.9723124476496,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6148",NA,NA,NA,NA,24.6012475727972,23.9356085390772,23.8974009985682,23.5321313917003,23.7656615220112,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6154",1.31194594031976e-06,8.13158946028381e-06,3.01789436966209,24.5158141765397,25.6157507560271,25.3445977712773,25.0207316918817,25.0274329974329,25.3791995072044,25.2340138899077,22.0424497915355,NA,22.4623370070507,NA,NA,NA
"AIPGENE6170",1.17388820018313e-10,4.28469193066841e-09,-4.81682346743658,26.1818260423939,23.2246897044352,23.7963360378233,23.7558443124067,23.1569819493715,24.4480921688,24.2585416792172,29.3836912709972,28.2285033409657,28.7996758107418,28.9159836392062,28.1046574532878,28.1089151414747
"AIPGENE6178",NA,NA,NA,NA,20.969405384885,NA,NA,21.917567824328,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6197",NA,NA,NA,NA,21.8570147792521,NA,NA,19.965938759249,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6200",0.0325372586483955,0.0539822700302925,-1.74975242874532,23.7458640405142,22.630805466091,NA,22.3612762881584,NA,NA,NA,NA,24.7786082420087,24.9410949109719,22.2050237692951,24.9749344923978,24.3293051146766
"AIPGENE6203",NA,NA,NA,NA,22.2506194001101,NA,23.2072761053462,22.3128997748836,23.0860855076238,22.4418365348513,NA,NA,NA,NA,NA,NA
"AIPGENE623",0.0154823985862634,0.0289798742768519,1.20589574873447,25.6531261300789,25.7176268446044,26.0014920251003,25.9271209042969,25.5312591837268,25.7019980831758,26.0728846670558,NA,24.6195012025922,NA,NA,NA,NA
"AIPGENE6245",0.040784103180816,0.06456664045734,0.576662742629924,29.0890678271641,29.1212720457646,29.2380644708116,29.258489860634,29.3061597502771,29.660906958701,29.679502104686,28.9692969947659,29.1392048373335,29.4746422583431,28.7981480352827,27.9364625914051,28.4866640179645
"AIPGENE6251",0.0120550586099898,0.0228906748750384,1.33318254931453,25.9761298167676,25.6965664914898,26.1224281009069,26.084858258372,26.2719295139879,26.4330305420205,26.3906938932412,24.8334019173552,NA,NA,NA,NA,NA
"AIPGENE6256",0.060315681762259,0.0884540243700985,1.34253517583612,23.9927396984836,24.928751686891,24.121734680306,24.4589918812748,24.2793904567975,22.9917180129282,24.3265959091348,NA,NA,22.8419952620526,NA,NA,NA
"AIPGENE6258",NA,NA,NA,NA,25.5804623849535,26.187806014875,26.1879599688171,25.7819348823277,26.6812515216439,26.3248736699667,NA,NA,NA,NA,NA,NA
"AIPGENE6266",NA,NA,NA,NA,25.874363912586,25.8586713355505,26.3435605670731,26.3725260744929,24.0684691330979,25.1284493839986,NA,NA,NA,NA,NA,NA
"AIPGENE6291",NA,NA,NA,NA,NA,NA,NA,NA,23.8442336897745,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6316",NA,NA,NA,NA,NA,NA,NA,NA,21.8805405261411,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6329",NA,NA,NA,NA,NA,NA,NA,NA,21.6234078362411,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6357",NA,NA,NA,NA,25.6412277317324,24.1912204727142,25.2578944318509,25.7894658562111,24.4881710234916,24.3636186571009,NA,NA,NA,NA,NA,NA
"AIPGENE637",NA,NA,NA,NA,23.2051649457083,NA,22.2501460245717,21.2025599042907,22.5430268824882,NA,NA,NA,NA,NA,NA,NA
"AIPGENE638",NA,NA,NA,NA,NA,NA,NA,22.5484152688829,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6402",NA,NA,NA,NA,24.1199094325971,24.4196677842869,24.5232840613497,23.2741757389703,23.6202058083624,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6438",0.156016569201094,0.205416605140518,-0.89775189883624,25.7230109136476,24.9439579048377,25.2892263421795,25.0285548511758,26.0430276572509,26.1036097865741,26.1601873122935,NA,NA,26.4925125412215,NA,NA,NA
"AIPGENE6441",NA,NA,NA,NA,24.0536710231699,24.4652885954267,23.9106727500115,23.7876321930091,23.8245968950193,24.4480540725322,NA,NA,NA,NA,NA,NA
"AIPGENE6445",NA,NA,NA,NA,22.4295925744084,NA,21.630698005542,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6448",NA,NA,NA,NA,25.6814723272608,25.9912526721705,25.9045565067962,25.4927594153839,25.0787558272155,25.3217070298156,NA,NA,NA,NA,NA,NA
"AIPGENE6449",NA,NA,NA,NA,NA,24.1099220775116,23.5808456545423,22.9055895399273,24.4357141332265,24.1340215276831,NA,NA,NA,NA,NA,NA
"AIPGENE6455",0.00530077830793392,0.0108492565367993,-2.19912814697503,23.4886142370228,NA,NA,21.6560074478769,NA,NA,NA,24.1299723469393,24.5705883081443,23.4309817200189,23.1208382339818,NA,24.0232973651754
"AIPGENE649",NA,NA,NA,NA,22.2878388360383,NA,NA,21.6921520109573,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE651",NA,NA,NA,NA,24.732152135921,23.1883654124778,24.1350484883204,23.8935060117442,23.8153150259753,23.5888584505091,NA,NA,NA,NA,NA,NA
"AIPGENE6543",0.000897524721756577,0.00232155016611839,1.50912022475178,27.3763518151855,27.7058859075024,28.0675327673047,27.5007302865603,27.8365173970471,27.9793380148785,27.4317868549475,26.5897234254756,NA,25.8992998677677,NA,NA,NA
"AIPGENE655",NA,NA,NA,NA,24.5293324179829,24.4842064516478,24.499104282111,24.3119806354089,23.75569365045,23.0160873599446,NA,NA,NA,NA,NA,NA
"AIPGENE6564",NA,NA,NA,NA,23.7095703617975,24.3274030672546,NA,22.451367701293,20.7851737298466,24.6919574255794,NA,NA,NA,NA,NA,NA
"AIPGENE6595",0.000814168999441676,0.00212265489140151,2.40486096238494,25.7686884949753,26.420028791879,25.4208106554263,26.4358582378888,26.1045726883274,26.4635772777047,25.8285927149558,NA,NA,23.7073790986454,NA,NA,NA
"AIPGENE6612",NA,NA,NA,NA,26.4445224786993,26.129905520249,26.5231208830555,26.7531742731487,26.8992324414123,26.1510047244568,NA,NA,NA,NA,NA,NA
"AIPGENE662",NA,NA,NA,NA,NA,NA,22.5028494778996,22.3618768015935,22.922417289047,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6636",NA,NA,NA,NA,24.2214817060271,29.45165954493,24.191477405722,23.7621202018168,23.6257303507901,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1114803070578,23.3333937550376,23.1192407036672,NA,NA,23.4786516265562
"AIPGENE6685",6.77067352515078e-06,3.39567366872066e-05,1.50395863141433,25.6789225279184,25.9253591508055,26.20044558652,26.441375045256,26.4448276521011,26.393064470473,26.7701686207576,24.5929070943977,24.899303826987,25.0081635949286,24.9923230958015,NA,24.8002096690746
"AIPGENE6688",0.000281702237364476,0.000873011179002174,1.43342433242212,24.1441511670689,24.3783184747571,24.6481762443681,24.7264783653494,24.352953264518,24.528337693374,25.0974916248909,23.3836695872055,23.4120157818024,NA,NA,22.7699194673545,NA
"AIPGENE670",0.00386114903571651,0.008183144891825,-1.20752092621126,23.6358672338586,23.0821312689658,NA,22.6010553315976,NA,22.9603133643664,NA,23.8041302336244,24.8811965687259,24.0516245835615,23.7648861001723,NA,23.9416004198552
"AIPGENE6805",NA,NA,NA,NA,22.3197615361284,NA,NA,23.6819392214257,23.5641356029784,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6806",NA,NA,NA,NA,23.4082827137514,22.1872074827452,24.2673876135627,23.3269047687383,24.0579612633114,25.2576588556751,NA,NA,NA,NA,NA,NA
"AIPGENE6812",NA,NA,NA,NA,NA,24.5227527022771,22.3849501790778,23.5437109919454,24.2329657656001,24.2737280399694,NA,NA,NA,NA,NA,NA
"AIPGENE6821",5.35467092763117e-05,0.000208166792867082,-1.33867647158138,28.0615268428947,27.1637697011696,27.6504229648828,26.9658530362059,27.0703082013422,27.6168559790274,27.8859217599959,28.9525212584093,28.6394913308622,28.3855131188938,28.7687007928351,29.2726137211444,28.3663502499673
"AIPGENE6825",NA,NA,NA,NA,21.7643877932059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE683",NA,NA,NA,NA,22.4339673520739,23.5538800660625,22.8154604283392,23.2615675701851,23.3484492952604,23.7259994618166,NA,NA,NA,NA,NA,NA
"AIPGENE6846",NA,NA,NA,NA,22.3869237843098,22.5070866259901,22.3908223569414,22.8807130759382,23.2868043597648,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6878",NA,NA,NA,NA,21.3704047812616,NA,21.1398399192151,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6889",0.426844842484838,0.492365389137411,-0.978638244313583,25.2865119301775,26.8674464427985,22.409062391022,26.592187071727,NA,21.3296960383073,27.0594160530023,26.5496651015883,NA,23.9819701163921,NA,26.2038186716687,26.5853454850909
"AIPGENE6908",0.737579150461819,0.784125407529797,-0.237316924973541,26.112369292208,26.6498921127751,25.9318302230712,25.8959655967162,24.8382321502322,26.1976602681079,26.9572208952253,NA,NA,26.3157837993282,NA,NA,NA
"AIPGENE6914",NA,NA,NA,NA,24.6676039971783,25.1475756369539,24.5135751439218,24.1701333890792,24.4814655371562,25.0692510901428,NA,NA,NA,NA,NA,NA
"AIPGENE6921",NA,NA,NA,NA,25.245424109794,24.7981607714077,24.8415007066787,25.0403166580582,25.1945780260412,25.465737123379,NA,NA,NA,NA,NA,NA
"AIPGENE6940",1.50434939041475e-06,9.06750045415129e-06,2.99569213147743,27.0104143940497,28.3987588302143,28.6087127690849,28.5848313060194,28.5343818395068,28.682696896962,28.240181116943,26.4140201999386,26.2148243315412,26.4833643281963,24.8353313722649,23.9844333816253,25.1434363562996
"AIPGENE6943",NA,NA,NA,NA,23.3342398102232,23.4925015152184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6948",NA,NA,NA,NA,23.800411094157,NA,23.5687940621333,22.8526497439574,23.332379541222,22.5803929404309,NA,NA,NA,NA,NA,NA
"AIPGENE695",0.00104222685930654,0.00264379554658068,-0.837085205048592,24.7937564382565,24.5150981897527,24.0971094493425,24.5839198007601,24.1272784019539,24.2249790599229,24.7028981126611,25.3762705403828,25.1767086304422,25.4593052288724,25.3910626712199,24.7483987502311,25.1220484235364
"AIPGENE6957",0.00315386439638568,0.00683857725552935,1.36103758012183,28.1671536726013,28.8407977706524,28.6851355596245,28.5556968405855,28.6375642606996,28.7659499472892,29.229698329816,27.9568537521369,27.6138061762138,28.4092032961122,27.3264208250255,NA,25.8175636404585
"AIPGENE6962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7500378568102,24.6338313530861,24.04336749979,24.9314445836896,23.9562473530179,24.7248186901358
"AIPGENE6971",2.13089379781462e-09,3.41462737844928e-08,-3.4690447027738,26.8989836519691,25.0835993166786,24.5944102318232,25.3978993052148,25.6575367361375,24.6215977529199,25.6317244607191,28.8547794210229,29.1278282769475,28.7503919345855,28.6896873848573,28.4101110989028,27.9682379038199
"AIPGENE6973",NA,NA,NA,NA,NA,NA,NA,21.9196307477436,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE6975",NA,NA,NA,NA,26.5790839996574,25.9333219310443,26.3362889109952,26.2306480985655,27.2687417339435,25.7728648579015,NA,NA,NA,NA,NA,NA
"AIPGENE700",0.00305976521316352,0.00665650908956436,1.54071418943156,25.145463971799,25.1495386955323,25.413270260995,25.7747368660334,26.1508280970473,25.2655083490876,25.4299728462455,24.591481337542,NA,23.3883753219086,NA,NA,NA
"AIPGENE701",NA,NA,NA,NA,24.9804329998695,24.279562034786,26.5150351309171,24.4862901671724,24.5406780484918,21.3596543191805,NA,NA,NA,NA,NA,NA
"AIPGENE707",NA,NA,NA,NA,21.3471332279634,21.9978087128869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE7084",NA,NA,NA,NA,23.1035371902037,20.342033494744,21.8260032273836,22.8969611695953,25.2730160315526,24.3271627540107,NA,NA,NA,NA,NA,NA
"AIPGENE7087",NA,NA,NA,NA,22.7884757236604,23.1879131548181,24.6818904941305,22.8568026742352,25.3600046418791,NA,NA,NA,NA,NA,NA,NA
"AIPGENE7088",NA,NA,NA,NA,24.3328754037673,24.6341617958624,24.6703827245266,25.2132981450851,25.4733332145835,23.5782609216964,NA,NA,NA,NA,NA,NA
"AIPGENE7097",NA,NA,NA,NA,NA,NA,22.3874453691135,NA,23.5399750005289,24.143674042313,NA,NA,NA,NA,NA,NA
"AIPGENE71",NA,NA,NA,NA,24.1823868039192,23.0298527046068,NA,23.7286456309432,24.5641137152704,23.8361146897296,NA,NA,NA,NA,NA,NA
"AIPGENE7143",NA,NA,NA,NA,21.6731728188645,NA,NA,NA,21.651111822821,NA,NA,NA,NA,NA,NA,NA
"AIPGENE7145",0.097389995887489,0.134235235686579,-1.14899682701205,22.7508058263471,NA,NA,NA,21.9848079416724,NA,NA,NA,NA,23.3178797183554,NA,NA,22.9497298190135
"AIPGENE7146",NA,NA,NA,NA,23.0662489354347,22.8241862560173,23.7379726205,24.3956606079105,24.6882658074843,25.2315726582911,NA,NA,NA,NA,NA,NA
"AIPGENE7162",0.89737789797158,0.911247726379178,-0.0508025858110273,24.90167769838,25.4587633503108,24.8930999844579,25.1067843729971,25.0448871203503,23.9460090049946,24.8081145997363,24.1410347106073,25.8400724437871,25.7269458038245,23.5555763089183,25.2168913556596,25.0819533249164
"AIPGENE7163",0.235041480388741,0.290814035057255,0.736968086953691,23.7217379886401,25.4573702667885,25.2351832465038,23.3083355678066,22.33520819253,NA,23.9102995294687,23.1973110872514,23.3829883532492,22.7074824104121,NA,NA,23.9614632437506
"AIPGENE7180",0.00439933007131786,0.00920496769699311,1.97406877468957,24.2077743907864,24.82634180088,NA,23.6531628777574,NA,25.7249872142033,26.0107235697728,23.055431908401,23.2992694812959,NA,22.8845038831945,NA,NA
"AIPGENE7183",0.689694736394055,0.740407584658324,-0.413205823469106,23.5650136489123,24.5207079782866,NA,22.3338487705586,NA,NA,NA,NA,23.8404841978917,NA,NA,NA,NA
"AIPGENE7184",0.00136635176489286,0.00330034231446548,1.71044990532021,23.900485482792,25.3087051032115,24.1498252606092,24.9996748901745,23.5856409818518,24.0148515925051,24.7651148790405,NA,22.4444494171652,23.3487606535556,NA,NA,22.4873465670149
"AIPGENE7185",NA,NA,NA,NA,NA,23.1055879424887,23.0373528641501,23.3693089227397,22.6809630950101,23.7024895977875,NA,NA,NA,NA,NA,NA
"AIPGENE7187",NA,NA,NA,NA,25.1244513225946,25.4313559305854,24.8759742771803,25.0302754655862,25.2513184336904,24.7931903983658,NA,NA,NA,NA,NA,NA
"AIPGENE7188",0.0250645526177189,0.0429974886267857,1.23078472289335,26.4610079576315,27.3720102874408,27.3114401625557,26.5427710790983,25.7520433113073,26.4983569245215,27.7509954266523,25.0511052442587,25.2736485949314,26.5967005879178,NA,NA,NA
"AIPGENE7200",0.0371989744368699,0.0600484673342101,-1.27264564433715,22.7264570865533,NA,NA,21.8253668601437,NA,22.3549016686257,NA,23.0053399067353,NA,NA,NA,23.7202199107084,NA
"AIPGENE7203",NA,NA,NA,NA,23.6588948931826,22.7410369301137,23.2363746928774,22.4381512882443,22.3685651346414,23.2623393871596,NA,NA,NA,NA,NA,NA
"AIPGENE7205",0.00135710664526372,0.00329010725438474,2.20670481843477,24.6821192521829,25.6431227047941,24.2932217415479,24.9395958218105,24.943560239361,25.045200978204,26.5380712550319,22.9476134159797,NA,23.1065678607339,NA,NA,NA
"AIPGENE721",NA,NA,NA,NA,21.4273929193066,NA,NA,22.1528820757005,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE7218",0.162969474707169,0.212864701555884,0.883468014416547,24.5578841959652,25.1644306650843,24.5358123182691,23.3658712144099,24.9617981097637,24.4718925468594,26.1727023430293,NA,NA,23.7483883687574,NA,NA,24.0421780015481
"AIPGENE7221",NA,NA,NA,NA,20.7811642796575,NA,19.6620267199828,NA,22.0152118503896,NA,NA,NA,NA,NA,NA,NA
"AIPGENE7222",NA,NA,NA,NA,20.8021620758252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIPGENE7224",0.0211509535798893,0.0375572337891547,1.75268714360722,25.448045753756,26.528365858077,25.5742638715478,25.3856565815081,24.6448145638324,25.9441557607885,26.1133211527315,NA,NA,23.945742487807,NA,NA,NA
"AIPGENE7228",NA,NA,NA,NA,23.6768356631248,24.4844287875118,24.1727998909684,NA,24.4594518218628,NA,NA,NA,NA,NA,NA,NA
"AIPGENE7249",0.0246302562792583,0.0425556517468842,1.4310349998553,26.0060868832237,27.5480366194909,26.517222639381,25.9313220871451,25.5002549162594,25.9740019371967,27.4277530995797,24.259379086858,26.2896615572702,24.6071500058323,NA,NA,NA
"AIPGENE7252",NA,NA,NA,NA,NA,23.9269000502743,24.1924857973901,24.5770815736288,NA,25.6366595587987,NA,NA,NA,NA,NA,NA
"AIPGENE7256",0.130062757682022,0.174288827880851,-1.33137769755885,23.0917804205053,22.520163312591,23.7090721190083,21.6938414853035,22.5486946600802,23.8776491109113,NA,NA,24.2012618351377,NA,NA,NA,NA
