GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0031204	post-translational protein targeting to membrane, translocation	4	1	0.22	0.20420
GO:0050995	negative regulation of lipid catabolic process	4	1	0.22	0.20420
GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	4	1	0.22	0.20420
GO:0042823	pyridoxal phosphate biosynthetic process	4	1	0.22	0.20420
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	4	1	0.22	0.20420
GO:0043651	linoleic acid metabolic process	4	1	0.22	0.20420
GO:0032510	endosome to lysosome transport via multivesicular body sorting pathway	4	1	0.22	0.20420
GO:0006474	N-terminal protein amino acid acetylation	4	1	0.22	0.20420
GO:0042574	retinal metabolic process	4	1	0.22	0.20420
GO:0048714	positive regulation of oligodendrocyte differentiation	4	1	0.22	0.20420
GO:1902178	fibroblast growth factor receptor apoptotic signaling pathway	4	1	0.22	0.20420
GO:0007263	nitric oxide mediated signal transduction	4	1	0.22	0.20420
GO:0036265	RNA (guanine-N7)-methylation	4	1	0.22	0.20420
GO:0048868	pollen tube development	4	1	0.22	0.20420
GO:0007228	positive regulation of hh target transcription factor activity	4	1	0.22	0.20420
GO:0006116	NADH oxidation	4	1	0.22	0.20420
GO:0009052	pentose-phosphate shunt, non-oxidative branch	4	1	0.22	0.20420
GO:0010040	response to iron(II) ion	4	1	0.22	0.20420
GO:0071852	fungal-type cell wall organization or biogenesis	4	1	0.22	0.20420
GO:0090069	regulation of ribosome biogenesis	4	1	0.22	0.20420
GO:0019388	galactose catabolic process	4	1	0.22	0.20420
GO:0045719	negative regulation of glycogen biosynthetic process	4	1	0.22	0.20420
GO:0006853	carnitine shuttle	4	1	0.22	0.20420
GO:0008615	pyridoxine biosynthetic process	4	1	0.22	0.20420
GO:0035855	megakaryocyte development	4	1	0.22	0.20420
GO:0046544	development of secondary male sexual characteristics	4	1	0.22	0.20420
GO:0009450	gamma-aminobutyric acid catabolic process	4	1	0.22	0.20420
GO:0006533	aspartate catabolic process	4	1	0.22	0.20420
GO:0006535	cysteine biosynthetic process from serine	4	1	0.22	0.20420
GO:0006568	tryptophan metabolic process	23	2	1.28	0.20421
GO:0006195	purine nucleotide catabolic process	1200	67	66.6	0.20427
GO:0060038	cardiac muscle cell proliferation	32	2	1.78	0.20430
GO:0042461	photoreceptor cell development	44	2	2.44	0.20441
GO:0035195	miRNA-mediated gene silencing	78	3	4.33	0.20457
GO:0032872	regulation of stress-activated MAPK cascade	123	5	6.83	0.20465
GO:0032501	multicellular organismal process	5045	257	279.99	0.21056
GO:0007179	transforming growth factor beta receptor signaling pathway	111	9	6.16	0.21395
GO:0046165	alcohol biosynthetic process	98	8	5.44	0.21553
GO:1903034	regulation of response to wounding	172	12	9.55	0.21557
GO:0050766	positive regulation of phagocytosis	29	3	1.61	0.21599
GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	29	3	1.61	0.21599
GO:0030178	negative regulation of Wnt signaling pathway	111	6	6.16	0.21659
GO:0000910	cytokinesis	139	11	7.71	0.21746
GO:0006165	nucleoside diphosphate phosphorylation	60	15	3.33	0.21857
GO:0046685	response to arsenic-containing substance	21	3	1.17	0.22158
GO:0001954	positive regulation of cell-matrix adhesion	16	2	0.89	0.22180
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	16	2	0.89	0.22180
GO:0031122	cytoplasmic microtubule organization	16	2	0.89	0.22180
GO:0071420	cellular response to histamine	16	2	0.89	0.22180
GO:0048641	regulation of skeletal muscle tissue development	16	2	0.89	0.22180
GO:0006606	protein import into nucleus	129	12	7.16	0.22487
GO:0097480	establishment of synaptic vesicle localization	44	4	2.44	0.22646
GO:0009056	catabolic process	2646	234	146.85	0.22789
GO:0032386	regulation of intracellular transport	209	19	11.6	0.22834
GO:0005976	polysaccharide metabolic process	114	9	6.33	0.23030
GO:0045727	positive regulation of translation	35	4	1.94	0.23055
GO:1901068	guanosine-containing compound metabolic process	237	32	13.15	0.23685
GO:0007030	Golgi organization	69	7	3.83	0.23820
GO:0071456	cellular response to hypoxia	45	4	2.5	0.23856
GO:0006796	phosphate-containing compound metabolic process	3518	233	195.25	0.23918
GO:0006892	post-Golgi vesicle-mediated transport	87	8	4.83	0.24204
GO:0035988	chondrocyte proliferation	17	2	0.94	0.24273
GO:1901070	guanosine-containing compound biosynthetic process	17	2	0.94	0.24273
GO:0032229	negative regulation of synaptic transmission, GABAergic	17	2	0.94	0.24273
GO:0071242	cellular response to ammonium ion	17	2	0.94	0.24273
GO:0016311	dephosphorylation	365	19	20.26	0.24304
GO:0006909	phagocytosis	117	14	6.49	0.24321
GO:0007605	sensory perception of sound	139	10	7.71	0.24359
GO:0043648	dicarboxylic acid metabolic process	76	24	4.22	0.24449
GO:0040014	regulation of multicellular organism growth	57	5	3.16	0.24565
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	31	3	1.72	0.24589
GO:0007616	long-term memory	31	3	1.72	0.24589
GO:0001707	mesoderm formation	54	4	3	0.24601
GO:0009225	nucleotide-sugar metabolic process	32	11	1.78	0.24665
GO:0006900	vesicle budding from membrane	40	7	2.22	0.24755
GO:0009743	response to carbohydrate	102	10	5.66	0.24764
GO:0051153	regulation of striated muscle cell differentiation	31	6	1.72	0.24765
GO:0019695	choline metabolic process	21	5	1.17	0.24775
GO:0071322	cellular response to carbohydrate stimulus	46	6	2.55	0.24782
GO:0035220	wing disc development	55	6	3.05	0.24793
GO:0050870	positive regulation of T cell activation	39	5	2.16	0.24795
GO:0051279	regulation of release of sequestered calcium ion into cytosol	24	4	1.33	0.24798
GO:0046085	adenosine metabolic process	9	3	0.5	0.24802
GO:0072350	tricarboxylic acid metabolic process	9	3	0.5	0.24802
GO:1901216	positive regulation of neuron death	38	4	2.11	0.24814
GO:0051046	regulation of secretion	292	18	16.21	0.24816
GO:0031038	myosin II filament organization	6	2	0.33	0.24819
GO:0060236	regulation of mitotic spindle organization	6	2	0.33	0.24819
GO:0071481	cellular response to X-ray	6	2	0.33	0.24819
GO:0042853	L-alanine catabolic process	6	2	0.33	0.24819
GO:0090330	regulation of platelet aggregation	11	2	0.61	0.24824
GO:0032878	regulation of establishment or maintenance of cell polarity	11	2	0.61	0.24824
GO:0045921	positive regulation of exocytosis	30	3	1.66	0.24825
GO:0060285	cilium-dependent cell motility	33	3	1.83	0.24829
GO:0042982	amyloid precursor protein metabolic process	19	2	1.05	0.24833
GO:1901533	negative regulation of hematopoietic progenitor cell differentiation	5	1	0.28	0.24838
GO:0019262	N-acetylneuraminate catabolic process	5	1	0.28	0.24838
GO:1901685	glutathione derivative metabolic process	5	1	0.28	0.24838
GO:0023019	signal transduction involved in regulation of gene expression	5	1	0.28	0.24838
GO:0051918	negative regulation of fibrinolysis	5	1	0.28	0.24838
GO:0090400	stress-induced premature senescence	5	1	0.28	0.24838
GO:0051901	positive regulation of mitochondrial depolarization	5	1	0.28	0.24838
GO:0009249	protein lipoylation	5	1	0.28	0.24838
GO:1902963	negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process	5	1	0.28	0.24838
GO:0032000	positive regulation of fatty acid beta-oxidation	5	1	0.28	0.24838
GO:0030890	positive regulation of B cell proliferation	5	1	0.28	0.24838
GO:0009822	alkaloid catabolic process	5	1	0.28	0.24838
GO:0045919	positive regulation of cytolysis	5	1	0.28	0.24838
GO:0045948	positive regulation of translational initiation	5	1	0.28	0.24838
GO:2000002	negative regulation of DNA damage checkpoint	5	1	0.28	0.24838
GO:0048072	compound eye pigmentation	5	1	0.28	0.24838
GO:0016062	adaptation of rhodopsin mediated signaling	5	1	0.28	0.24838
GO:0007035	vacuolar acidification	5	1	0.28	0.24838
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	5	1	0.28	0.24838
GO:1902004	positive regulation of amyloid-beta formation	5	1	0.28	0.24838
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	5	1	0.28	0.24838
GO:0035011	melanotic encapsulation of foreign target	5	1	0.28	0.24838
GO:0014829	vascular associated smooth muscle contraction	5	1	0.28	0.24838
GO:0032287	peripheral nervous system myelin maintenance	5	1	0.28	0.24838
GO:0009992	intracellular water homeostasis	5	1	0.28	0.24838
GO:0032793	positive regulation of CREB transcription factor activity	5	1	0.28	0.24838
GO:0031288	sorocarp morphogenesis	5	1	0.28	0.24838
GO:0042754	negative regulation of circadian rhythm	5	1	0.28	0.24838
GO:0034501	protein localization to kinetochore	5	1	0.28	0.24838
GO:0097421	liver regeneration	5	1	0.28	0.24838
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	5	1	0.28	0.24838
GO:0060956	endocardial cell differentiation	5	1	0.28	0.24838
GO:0008295	spermidine biosynthetic process	5	1	0.28	0.24838
GO:0045347	negative regulation of MHC class II biosynthetic process	5	1	0.28	0.24838
GO:0071109	superior temporal gyrus development	5	1	0.28	0.24838
GO:0002862	negative regulation of inflammatory response to antigenic stimulus	5	1	0.28	0.24838
GO:0006491	N-glycan processing	5	1	0.28	0.24838
GO:0048205	COPI coating of Golgi vesicle	5	1	0.28	0.24838
GO:2001014	regulation of skeletal muscle cell differentiation	5	1	0.28	0.24838
GO:0001778	plasma membrane repair	5	1	0.28	0.24838
GO:0035459	vesicle cargo loading	5	1	0.28	0.24838
GO:0042545	cell wall modification	5	1	0.28	0.24838
GO:0071243	cellular response to arsenic-containing substance	5	1	0.28	0.24838
GO:0048711	positive regulation of astrocyte differentiation	5	1	0.28	0.24838
GO:0001886	endothelial cell morphogenesis	5	1	0.28	0.24838
GO:0009082	branched-chain amino acid biosynthetic process	5	1	0.28	0.24838
GO:0046755	viral budding	5	1	0.28	0.24838
GO:2000678	negative regulation of transcription regulatory region DNA binding	5	1	0.28	0.24838
GO:0052695	cellular glucuronidation	5	1	0.28	0.24838
GO:0035206	regulation of hemocyte proliferation	5	1	0.28	0.24838
GO:0045717	negative regulation of fatty acid biosynthetic process	5	1	0.28	0.24838
GO:0051642	centrosome localization	5	1	0.28	0.24838
GO:0032909	regulation of transforming growth factor beta2 production	5	1	0.28	0.24838
GO:0046529	imaginal disc fusion, thorax closure	5	1	0.28	0.24838
GO:0006549	isoleucine metabolic process	5	1	0.28	0.24838
GO:0045579	positive regulation of B cell differentiation	5	1	0.28	0.24838
GO:0006650	glycerophospholipid metabolic process	174	10	9.66	0.24846
GO:0016126	sterol biosynthetic process	37	2	2.05	0.24854
GO:0051098	regulation of binding	172	9	9.55	0.24864
GO:0051172	negative regulation of nitrogen compound metabolic process	1090	58	60.49	0.24907
GO:0006082	organic acid metabolic process	917	173	50.89	0.25675
GO:0050796	regulation of insulin secretion	78	9	4.33	0.25953
GO:0010522	regulation of calcium ion transport into cytosol	31	3	1.72	0.26365
GO:0009744	response to sucrose	18	2	1	0.26375
GO:0070932	histone H3 deacetylation	18	2	1	0.26375
GO:0006839	mitochondrial transport	89	7	4.94	0.27596
GO:0042308	negative regulation of protein import into nucleus	33	3	1.83	0.27637
GO:0043525	positive regulation of neuron apoptotic process	33	3	1.83	0.27637
GO:0009057	macromolecule catabolic process	766	58	42.51	0.27921
GO:0070201	regulation of establishment of protein localization	300	24	16.65	0.28237
GO:0006071	glycerol metabolic process	22	3	1.22	0.28445
GO:0007269	neurotransmitter secretion	88	6	4.88	0.28469
GO:0071625	vocalization behavior	19	2	1.05	0.28476
GO:0043523	regulation of neuron apoptotic process	115	7	6.38	0.28488
GO:0016202	regulation of striated muscle tissue development	60	3	3.33	0.28523
GO:0072329	monocarboxylic acid catabolic process	70	14	3.88	0.28792
GO:0006119	oxidative phosphorylation	18	5	1	0.28934
